tier,semantic_overall,semantic_experience,semantic_projects,semantic_skills_context,semantic_education,keyword_score,required_skill_coverage,preferred_skill_coverage,tfidf_similarity,skill_count,required_skill_count,matched_required_count,missing_required_count,experience_relevance,project_relevance,education_relevance,relevance_label
HIGH,0.8958373555726242,0.8891898694777446,0.7872105707081761,0.8860837248722216,0.5988402289894968,0.7410235215141249,0.8607014658561243,0.718749913494975,0.4042632965072767,18,8,7,1,0.8891898694777446,0.7872105707081761,0.5988402289894968,96.76
HIGH,0.8043120450519277,0.76880036182744,0.7799688231255896,0.912139808349179,0.42585998903996775,0.8007204366071901,0.8677487758203526,0.8756892613451932,0.5246665942296987,16,7,6,1,0.76880036182744,0.7799688231255896,0.42585998903996775,88.03
MEDIUM,0.5609077821987857,0.5618243615187025,0.6482988675980493,0.5882512192651645,0.47854746432123313,0.44227396996844304,0.39574457888605036,0.6977105466866127,0.3264255664974514,11,3,1,2,0.5618243615187025,0.6482988675980493,0.47854746432123313,51.22
HIGH,0.63943169348128,0.6745918429640295,0.5683605799662969,0.5932791764676214,0.3923143750557272,0.7658313510727348,0.876620236503821,0.5469583500536278,0.6523376957985835,18,9,8,1,0.6745918429640295,0.5683605799662969,0.3923143750557272,79.59
MEDIUM,0.32756288050514126,0.4719766788552918,0.40176565287549426,0.456589041619988,0.3327478584497438,0.3190682594394408,0.4809442894201778,0.0,0.15250842893667052,7,9,4,5,0.4719766788552918,0.40176565287549426,0.3327478584497438,19.82
MEDIUM,0.6151062199098908,0.415461939777783,0.6140560387703482,0.5285639358897066,0.3581360958603313,0.47293514722842533,0.6775156145345705,0.144171609183198,0.18795728335521694,11,8,5,3,0.415461939777783,0.6140560387703482,0.3581360958603313,52.08
MEDIUM,0.2965596986489808,0.1802352506003081,0.17341681878616022,0.1643849974961463,0.24124668557029816,0.3247063873842603,0.40333160209162416,0.06796152723015614,0.34557560341627264,9,10,4,6,0.1802352506003081,0.17341681878616022,0.24124668557029816,25.46
LOW,0.22760909644497054,0.2673588226363645,0.18961843683784313,0.24078926475734774,0.03416454451531106,0.1463692159025343,0.12468797886869584,0.1371787305588083,0.22060341234777558,4,10,1,9,0.2673588226363645,0.18961843683784313,0.03416454451531106,8.25
LOW,0.05524000461123482,0.0,0.0,0.10122074985448676,0.13316278037644702,0.2378427357917249,0.2883888103431755,0.21826664380697988,0.10578060412211839,4,6,2,4,0.0,0.0,0.13316278037644702,2.03
HIGH,0.6640912596902606,0.6562087303115044,0.7195810380639472,0.6048037165229353,0.5612615403654073,0.725395837887749,0.7921922918432309,0.711310193587765,0.5390921203212872,15,10,8,2,0.6562087303115044,0.7195810380639472,0.5612615403654073,61.79
HIGH,0.6609077858450813,0.6536436175436248,0.6081278529723502,0.7339326162312602,0.49255707113256075,0.7568031907766493,0.9192531270445635,0.4160759063650277,0.6101806663845283,13,6,6,0,0.6536436175436248,0.6081278529723502,0.49255707113256075,68.01
HIGH,0.806447326006731,0.8245829251397854,0.7711016534870107,0.8151790314548261,0.5748745254181333,0.765304809544184,0.9052854947141195,0.6854668860519647,0.42520067752659685,13,8,7,1,0.8245829251397854,0.7711016534870107,0.5748745254181333,88.84
LOW,0.31775978301589164,0.12214088192294731,0.45171377841802873,0.18662212887365845,0.10243838519741097,0.18937223959598687,0.23588684455292014,0.16187149844245802,0.07732916587871594,3,10,2,8,0.12214088192294731,0.45171377841802873,0.10243838519741097,12.97
MEDIUM,0.38539249701861,0.23065821106731213,0.38341913169793046,0.3761919247223915,0.3775930242840608,0.347572499036427,0.3571083376444159,0.22211853518606176,0.4444189470628254,8,9,3,6,0.23065821106731213,0.38341913169793046,0.3775930242840608,28.12
HIGH,0.8821049994847682,0.8894282521231935,0.8011975373373491,0.9332087983829995,0.5608183322166269,0.7698177616368984,0.8912050418865367,0.7240362003511438,0.4514374821737374,17,7,6,1,0.8894282521231935,0.8011975373373491,0.5608183322166269,85.71
LOW,0.10138424021373683,0.02222229010081138,0.2538687094741626,0.0,0.06829731524978679,0.31428333877156733,0.422178061707548,0.09714085521007276,0.2077416535251199,6,9,4,5,0.02222229010081138,0.2538687094741626,0.06829731524978679,11.05
LOW,0.1680888340114638,0.1866663144779593,0.18662186678686982,0.3653575345837755,0.14575799042297521,0.23731774742979952,0.2756174384952614,0.21649631674099012,0.14324010492222333,4,8,2,6,0.1866663144779593,0.18662186678686982,0.14575799042297521,9.07
MEDIUM,0.42956151348241456,0.4795564247249429,0.3488345286560386,0.44130939015510606,0.4558997915784271,0.5174320650535321,0.5163064753982779,0.7186003253933555,0.3196405736794714,11,8,4,4,0.4795564247249429,0.3488345286560386,0.4558997915784271,37.91
MEDIUM,0.5556209829867781,0.7310380361025471,0.5940553245893916,0.5989266598952948,0.37067541953494504,0.5690434365130923,0.7236683648245964,0.342145676308045,0.33206641178362756,8,5,4,1,0.7310380361025471,0.5940553245893916,0.37067541953494504,59.33
MEDIUM,0.5621927690555405,0.4358582958301205,0.44397038703569397,0.6089237371399576,0.31885409953839505,0.47294476753087644,0.6841888909062664,0.02396635818359632,0.2881908067519863,9,8,5,3,0.4358582958301205,0.44397038703569397,0.31885409953839505,44.86
LOW,0.21712727615456817,0.25924169795820645,0.2977236731652112,0.18844314388383612,0.22955725740974242,0.22053760668954608,0.2582928529866115,0.23224050777143362,0.09556896671646255,3,5,1,4,0.25924169795820645,0.2977236731652112,0.22955725740974242,13.3
HIGH,0.5467317633659383,0.5217681781813084,0.6161800490911075,0.5384049271482476,0.3521387961429483,0.8267955455663615,1.0,0.4359991626336896,0.6979785651981177,19,10,10,0,0.5217681781813084,0.6161800490911075,0.3521387961429483,74.44
LOW,0.21819477563435372,0.1706314670393307,0.18394291752006015,0.18977681316252876,0.12040657288415929,0.1191879368071222,0.16270925233375164,0.0,0.10781192703435613,1,7,1,6,0.1706314670393307,0.18394291752006015,0.12040657288415929,3.95
HIGH,0.8275244527082471,0.7843860560338939,0.8809476670981268,0.9381494129791045,0.5164602459936138,0.8523632326466056,0.8962002232110595,0.9957383549819403,0.5774771386179096,19,9,8,1,0.7843860560338939,0.8809476670981268,0.5164602459936138,95.55
MEDIUM,0.23014764745441663,0.20172904473579123,0.13549334423683396,0.23912692459622023,0.06941944351220376,0.47486988266378233,0.621719269853872,0.35895268418675924,0.15023891957053623,10,7,4,3,0.20172904473579123,0.13549334423683396,0.06941944351220376,45.14
LOW,0.0902559505058953,0.24633474572997963,0.08947451478629469,0.09757346533165315,0.0,0.2138676142874223,0.22582642742484643,0.2715095676540176,0.12034922150855462,5,10,2,8,0.24633474572997963,0.08947451478629469,0.0,0.49
HIGH,0.588219782469517,0.6056427091564518,0.6861308859615171,0.6011006578415828,0.38097566586563514,0.7265999571369661,0.8368288198170102,0.7210891725690348,0.40142415366476525,17,6,5,1,0.6056427091564518,0.6861308859615171,0.38097566586563514,66.92
MEDIUM,0.4297120780424701,0.4877817633821451,0.4429522918844195,0.370265562709197,0.23008923293487887,0.45367657808756245,0.520733378372945,0.4104439485387283,0.2957388067802491,9,8,4,4,0.4877817633821451,0.4429522918844195,0.23008923293487887,34.98
MEDIUM,0.5828461094806531,0.5442611930653063,0.5931837535353778,0.4180192897975835,0.38647484783062575,0.3800085672320585,0.3850616254880455,0.154195646060142,0.5906623136360138,9,8,3,5,0.5442611930653063,0.5931837535353778,0.38647484783062575,40.1
MEDIUM,0.4261114006088283,0.5546235615617507,0.4938463844949477,0.4294181967530125,0.32460694287194075,0.4487372322709483,0.5294901375306252,0.36044783697327526,0.2947679117895908,13,9,5,4,0.5546235615617507,0.4938463844949477,0.32460694287194075,27.36
HIGH,0.6631765516288731,0.7647496034900576,0.6365009225877404,0.6961968457520934,0.44833916126067486,0.7438645664050759,0.7615526301297393,0.9977953752587972,0.43686956637736396,16,8,6,2,0.7647496034900576,0.6365009225877404,0.44833916126067486,65.63
MEDIUM,0.37877864855156745,0.2852734468470533,0.3759440393733926,0.260226110703741,0.2776924338275494,0.3659859486170306,0.5309009771503781,0.0,0.23722681163401868,6,9,5,4,0.2852734468470533,0.3759440393733926,0.2776924338275494,29.88
MEDIUM,0.32787342876573544,0.32689084450125666,0.39387271543354796,0.2577596503288942,0.2089303443778859,0.5402360368871851,0.7225358676971713,0.1784735870481579,0.3550989942962542,8,6,4,2,0.32689084450125666,0.39387271543354796,0.2089303443778859,47.18
LOW,0.14656769188813665,0.1809142460630469,0.16463522062400843,0.1047774211171668,0.0,0.20752689199361354,0.2754157858633096,0.06775932624781836,0.14362777613032046,3,9,2,7,0.1809142460630469,0.16463522062400843,0.0,14.4
MEDIUM,0.5928544768982283,0.6985578793420308,0.6768636508574464,0.5784095846289246,0.6697060482655588,0.48277878818617576,0.5727766688633866,0.3982112957692919,0.29735263857142696,11,6,3,3,0.6985578793420308,0.6768636508574464,0.6697060482655588,50.75
LOW,0.31595531083185424,0.3642210212757972,0.2605977687599899,0.28866905039087964,0.0,0.1638684512302941,0.18602388123600863,0.18027101876999838,0.08099959367344611,3,7,1,6,0.3642210212757972,0.2605977687599899,0.0,21.13
MEDIUM,0.6729499411690335,0.6272912607782557,0.6903284839795345,0.6382777871188713,0.6785136001941224,0.5512134621882341,0.5769557966964041,0.7756152274402363,0.24958469341172168,14,11,6,5,0.6272912607782557,0.6903284839795345,0.6785136001941224,58.38
MEDIUM,0.4918096739051168,0.4062800388658608,0.5123773859615192,0.3703384696620646,0.334858469776439,0.5508924373109904,0.7143418055690056,0.45951077579884103,0.15192599404909388,10,4,3,1,0.4062800388658608,0.5123773859615192,0.334858469776439,64.27
LOW,0.40974040781763615,0.40922094476411613,0.25304492512368687,0.284869979280556,0.3638132004094865,0.17980332198881677,0.21554816490020415,0.24822209657932637,0.004150018664145122,4,8,2,6,0.40922094476411613,0.25304492512368687,0.3638132004094865,18.87
HIGH,0.6637300624461518,0.6777017283885818,0.6879365446732091,0.6839358904544113,0.5852097946030181,0.6742784513352607,0.8038977190169023,0.2876632930990528,0.6720358065265437,12,6,5,1,0.6777017283885818,0.6879365446732091,0.5852097946030181,62.01
MEDIUM,0.2750083154130091,0.22944610839423188,0.32695480439537156,0.27469380024421103,0.24295653363979774,0.439265774852996,0.47558770038327275,0.5305691981563859,0.23899657495877577,9,4,2,2,0.22944610839423188,0.32695480439537156,0.24295653363979774,42.78
LOW,0.31992062674084143,0.251865251724455,0.37357877177022814,0.4595027021134134,0.22761753715574398,0.1676325104880896,0.17282202967723692,0.08943283245259351,0.23026363095614377,6,9,2,7,0.251865251724455,0.37357877177022814,0.22761753715574398,14.61
LOW,0.14164930647867902,0.14657788771811478,0.0,0.1036501195410288,0.05387473113009848,0.21697829061273427,0.228774770650264,0.294181822040145,0.10438531907273435,3,4,1,3,0.14657788771811478,0.0,0.05387473113009848,20.89
LOW,0.3624455522312584,0.4392517361009683,0.4368547901334757,0.34507490485905756,0.3636239902169687,0.11034071864915188,0.09248922485632506,0.1968294309293736,0.07740648774741062,3,5,0,5,0.4392517361009683,0.4368547901334757,0.3636239902169687,21.27
LOW,0.35627617502434605,0.22380090187862237,0.2605327160822371,0.344538091684175,0.2123169339242728,0.10618250325481465,0.11994399367289311,0.11336777188182233,0.05771276337357163,3,7,1,6,0.22380090187862237,0.2605327160822371,0.2123169339242728,8.21
MEDIUM,0.3725353144368493,0.2760856810960469,0.4336314884107456,0.5091588697042104,0.36723191961318613,0.4573072602776941,0.5997574122791975,0.2216943114528066,0.2655697530980711,7,10,6,4,0.2760856810960469,0.4336314884107456,0.36723191961318613,30.23
HIGH,0.5861719617815496,0.6200430245211925,0.6163311034428048,0.46982536736055025,0.41901818426137805,0.7830815026326587,0.8506043785598785,0.7332197351767067,0.6303746423069516,18,9,8,1,0.6200430245211925,0.6163311034428048,0.41901818426137805,77.03
HIGH,0.6969248216136776,0.6332061618759172,0.7794479218926416,0.7515838740921928,0.5558875101415613,0.8136247249549257,1.0,0.5840045070399302,0.48411911773469807,14,7,7,0,0.6332061618759172,0.7794479218926416,0.5558875101415613,73.4
MEDIUM,0.2825831842891407,0.19659017908833598,0.2744455941207439,0.24960497607012735,0.2863734647820052,0.4568219625170805,0.5590691957502243,0.19030626416556007,0.4165959611691695,6,9,5,4,0.19659017908833598,0.2744455941207439,0.2863734647820052,28.73
MEDIUM,0.36102746486397985,0.5105886377689807,0.3709691759401229,0.3436243857828641,0.2612143479343479,0.4978770453499146,0.681136039424394,0.20967910480931118,0.23629800366707976,7,9,6,3,0.5105886377689807,0.3709691759401229,0.2612143479343479,50.36
HIGH,0.675423319142459,0.5475166892890719,0.5909231861877116,0.7792366678308553,0.5772421107831933,0.7520785912509729,0.9921057839822484,0.3602023432923189,0.4238732610158005,18,9,9,0,0.5475166892890719,0.5909231861877116,0.5772421107831933,72.84
LOW,0.08686523539413647,0.21952485864065974,0.04886877146985514,0.08936861968315767,0.06917012499815825,0.23924751470508454,0.3326744544168571,0.004753343536759092,0.19346086673809232,4,5,2,3,0.21952485864065974,0.04886877146985514,0.06917012499815825,6.3
HIGH,0.8625437221702893,0.9183242108299416,0.8962431052615892,0.7786705108403555,0.5303004811023667,0.8802595615782928,1.0,0.7444678982513963,0.6568299096400677,17,8,8,0,0.9183242108299416,0.8962431052615892,0.5303004811023667,97.87
HIGH,0.6830039998911956,0.5698834353678836,0.7593166636767618,0.7182061048223464,0.4174765950090516,0.8526782033390934,0.9943402187302441,0.6987624998133249,0.5816078606914092,21,10,10,0,0.5698834353678836,0.7593166636767618,0.4174765950090516,85.69
MEDIUM,0.6880396985081435,0.6293356328390224,0.74771744562767,0.6813309651983573,0.5270991517020175,0.5729890337857809,0.735013497755541,0.2876843146062416,0.3722203610560397,11,9,7,2,0.6293356328390224,0.74771744562767,0.5270991517020175,70.41
MEDIUM,0.3978540082185998,0.4861415103976462,0.33134043621275716,0.3955392671877892,0.2355754222974083,0.5266343395975389,0.6626967983529987,0.2540633288933734,0.3910179740353253,10,9,6,3,0.4861415103976462,0.33134043621275716,0.2355754222974083,57.84
MEDIUM,0.2809183096731887,0.34940624060668385,0.10896567441019195,0.40026365577963985,0.20681820442386872,0.2544146349560734,0.3359522387792144,0.16030709950452568,0.10390935893819837,4,9,3,6,0.34940624060668385,0.10896567441019195,0.20681820442386872,20.34
MEDIUM,0.3929563031745487,0.4337039805234762,0.44283720954479605,0.48462053293818513,0.2116915785991222,0.4358157624723829,0.5455285806008605,0.22293457349371784,0.31955849706561534,6,6,3,3,0.4337039805234762,0.44283720954479605,0.2116915785991222,39.2
MEDIUM,0.4503545960681494,0.4908587245296471,0.44179486949647595,0.40397438272339203,0.3343765069734519,0.3933685932148426,0.4124224084913744,0.46383156315587065,0.265744177444219,9,8,3,5,0.4908587245296471,0.44179486949647595,0.3343765069734519,42.6
LOW,0.2073218953069772,0.1519322297181408,0.27151270770141755,0.18570545367397545,0.0,0.13668735272210553,0.17658941332864034,0.11914897943682139,0.03451954418778516,3,8,1,7,0.1519322297181408,0.27151270770141755,0.0,7.13
LOW,0.06884421388152884,0.23154841061637396,0.06621738826623219,0.11526111259772581,0.06097457637085571,0.011611585925795372,0.0,0.0,0.05805792962897686,0,10,0,10,0.23154841061637396,0.06621738826623219,0.06097457637085571,0.0
LOW,0.24728564477829365,0.2827033149248137,0.16856523568039639,0.11944633596298632,0.2270059156661088,0.23796390773160223,0.37197487298476745,0.06546983846243143,0.008425081241277383,4,7,3,4,0.2827033149248137,0.16856523568039639,0.2270059156661088,13.77
MEDIUM,0.5609964863285145,0.5757435316248546,0.40465065435816555,0.5056153960212248,0.33789530779539356,0.4055120224711231,0.438007602752801,0.38816425437298496,0.3253730497242276,9,5,2,3,0.5757435316248546,0.40465065435816555,0.33789530779539356,48.12
HIGH,0.7744826334868524,0.7131250559396392,0.875195088632118,0.7631391489198786,0.6933925660974902,0.7729254907989178,0.828485405177506,0.9376493213861781,0.4415219170758931,21,13,11,2,0.7131250559396392,0.875195088632118,0.6933925660974902,86.46
LOW,0.2715022383666548,0.2682602329966014,0.18420380833763775,0.047755825781661126,0.4408098964759477,0.15009948194771944,0.20876290707380157,0.0,0.12420868851719255,2,9,2,7,0.2682602329966014,0.18420380833763775,0.4408098964759477,5.9
HIGH,0.8202594230762175,0.8282562326620596,0.9373174474236163,0.9107569568786368,0.5513031187270012,0.7081836036163541,0.7743580992645464,0.6046658322407293,0.6131778880474025,17,8,6,2,0.8282562326620596,0.9373174474236163,0.5513031187270012,81.33
MEDIUM,0.41696057351372096,0.45855125151308196,0.5957993120360361,0.29777020866004,0.34060114814875064,0.6019230980159402,0.82480049275836,0.11508200078311194,0.4201320110215098,9,10,8,2,0.45855125151308196,0.5957993120360361,0.34060114814875064,55.73
HIGH,0.6939554203490147,0.6679590423314388,0.7989705476637852,0.6849857387170605,0.43943744077924707,0.7190255246456775,0.8642899589326233,0.5818020088221821,0.42045573760833566,15,7,6,1,0.6679590423314388,0.7989705476637852,0.43943744077924707,79.73
LOW,0.2240978899541757,0.18614031158642622,0.14321469044897905,0.24765684041870384,0.14513144489213917,0.16748997407385707,0.18988193071829906,0.12625295171480977,0.1415511264995784,4,9,2,7,0.18614031158642622,0.14321469044897905,0.14513144489213917,4.52
HIGH,0.7848259825125429,0.7509390834408052,0.677142559117546,0.8775919570335214,0.4551403385356981,0.8014156254040219,0.9028197683045618,0.7482326170418904,0.5503862050645334,14,3,3,0,0.7509390834408052,0.677142559117546,0.4551403385356981,93.85
MEDIUM,0.19512072216054385,0.36530026800076,0.08905259800579915,0.10884716538898022,0.2147722648661098,0.49030338497718623,0.6179262176338476,0.3660670210479617,0.23167125093642688,12,11,7,4,0.36530026800076,0.08905259800579915,0.2147722648661098,17.66
